file_name,native_language
english172_slow.png,english
english204_fast.png,english
mandarin3_slow.png,mandarin
english472_fast.png,english
english549_slow.png,english
korean24_fast.png,korean
english542_fast.png,english
english288_slow.png,english
english353_slow.png,english
english447_fast.png,english
english181_fast.png,english
english196_slow.png,english
english552_fast.png,english
english481_fast.png,english
english17_fast.png,english
english52_fast.png,english
korean51_fast.png,korean
english559_fast.png,english
mandarin38_slow.png,mandarin
english258_fast.png,english
english341_fast.png,english
english370_slow.png,english
english404_fast.png,english
english47_slow.png,english
english286_slow.png,english
english546_slow.png,english
english223_slow.png,english
english281_slow.png,english
english240_slow.png,english
english335_fast.png,english
mandarin41_slow.png,mandarin
english197_slow.png,english
english10_fast.png,english
english530_fast.png,english
english208_slow.png,english
english468_fast.png,english
mandarin61_slow.png,mandarin
korean16_fast.png,korean
english397_fast.png,english
english269_slow.png,english
korean4_fast.png,korean
english427_slow.png,english
english394_slow.png,english
english510_slow.png,english
english558_slow.png,english
english350_slow.png,english
english537_fast.png,english
english490_slow.png,english
english35_slow.png,english
english426_slow.png,english
english363_fast.png,english
korean48_slow.png,korean
english444_slow.png,english
korean14_slow.png,korean
english336_fast.png,english
english395_slow.png,english
english529_fast.png,english
english309_slow.png,english
english317_slow.png,english
english24_fast.png,english
english293_slow.png,english
english321_slow.png,english
mandarin42_slow.png,mandarin
english332_slow.png,english
english120_slow.png,english
english163_slow.png,english
english376_fast.png,english
english454_slow.png,english
english85_slow.png,english
english352_fast.png,english
english340_fast.png,english
english386_slow.png,english
english423_fast.png,english
english154_fast.png,english
english385_slow.png,english
english394_fast.png,english
korean9_slow.png,korean
english231_slow.png,english
english312_fast.png,english
english169_slow.png,english
korean24_slow.png,korean
english370_fast.png,english
english121_slow.png,english
english512_fast.png,english
mandarin49_slow.png,mandarin
english357_slow.png,english
english248_slow.png,english
english184_slow.png,english
english462_slow.png,english
mandarin29_slow.png,mandarin
mandarin12_fast.png,mandarin
english343_fast.png,english
english565_slow.png,english
english222_fast.png,english
korean12_slow.png,korean
english49_slow.png,english
english443_fast.png,english
english263_fast.png,english
english489_fast.png,english
english119_fast.png,english
english555_slow.png,english
english145_fast.png,english
english21_fast.png,english
english332_fast.png,english
english256_slow.png,english
english396_fast.png,english
english83_fast.png,english
korean41_slow.png,korean
english179_fast.png,english
english36_fast.png,english
english471_fast.png,english
english527_fast.png,english
english557_slow.png,english
english449_slow.png,english
english268_fast.png,english
english477_slow.png,english
english197_fast.png,english
english260_slow.png,english
english31_slow.png,english
english478_slow.png,english
english348_slow.png,english
english485_slow.png,english
english367_fast.png,english
english204_slow.png,english
english34_fast.png,english
english577_fast.png,english
mandarin22_fast.png,mandarin
english75_fast.png,english
english150_fast.png,english
english221_fast.png,english
english201_fast.png,english
english420_slow.png,english
english424_fast.png,english
english62_slow.png,english
english547_fast.png,english
english52_slow.png,english
english189_slow.png,english
english135_fast.png,english
mandarin7_slow.png,mandarin
english156_slow.png,english
english251_fast.png,english
korean28_slow.png,korean
english542_slow.png,english
mandarin29_fast.png,mandarin
english107_fast.png,english
mandarin41_fast.png,mandarin
english193_slow.png,english
english187_slow.png,english
english485_fast.png,english
english253_slow.png,english
english2_fast.png,english
mandarin39_fast.png,mandarin
mandarin65_fast.png,mandarin
english367_slow.png,english
english32_fast.png,english
english540_fast.png,english
english215_fast.png,english
english278_slow.png,english
english327_slow.png,english
english196_fast.png,english
english317_fast.png,english
mandarin1_slow.png,mandarin
english383_fast.png,english
english142_slow.png,english
korean29_fast.png,korean
english382_slow.png,english
korean33_slow.png,korean
english194_slow.png,english
english87_slow.png,english
english429_fast.png,english
english2_slow.png,english
english120_fast.png,english
english403_fast.png,english
korean46_slow.png,korean
english99_slow.png,english
english136_slow.png,english
english129_fast.png,english
english565_fast.png,english
english55_slow.png,english
korean22_slow.png,korean
english521_slow.png,english
english45_slow.png,english
english416_slow.png,english
english212_fast.png,english
english239_fast.png,english
english126_fast.png,english
english104_fast.png,english
english72_fast.png,english
english482_slow.png,english
english443_slow.png,english
english205_slow.png,english
mandarin26_slow.png,mandarin
english494_fast.png,english
english319_slow.png,english
english92_fast.png,english
english461_fast.png,english
english257_slow.png,english
english33_slow.png,english
mandarin62_slow.png,mandarin
english550_fast.png,english
english164_slow.png,english
english198_slow.png,english
english285_slow.png,english
english245_slow.png,english
english361_slow.png,english
english150_slow.png,english
english547_slow.png,english
english214_fast.png,english
english523_fast.png,english
english411_slow.png,english
korean38_slow.png,korean
english26_fast.png,english
english17_slow.png,english
english202_slow.png,english
korean12_fast.png,korean
english494_slow.png,english
mandarin14_slow.png,mandarin
english569_slow.png,english
mandarin40_slow.png,mandarin
english437_fast.png,english
english187_fast.png,english
english442_fast.png,english
english188_slow.png,english
english82_slow.png,english
english430_slow.png,english
english578_fast.png,english
english385_fast.png,english
english545_slow.png,english
english216_slow.png,english
english476_fast.png,english
english211_fast.png,english
english259_slow.png,english
english335_slow.png,english
english95_fast.png,english
english273_slow.png,english
english210_slow.png,english
english501_slow.png,english
english328_fast.png,english
english267_fast.png,english
english260_fast.png,english
english430_fast.png,english
korean45_fast.png,korean
english548_slow.png,english
english308_slow.png,english
english11_fast.png,english
english275_slow.png,english
korean44_slow.png,korean
english238_fast.png,english
english12_slow.png,english
korean6_fast.png,korean
english390_slow.png,english
english135_slow.png,english
english115_fast.png,english
english59_slow.png,english
english388_fast.png,english
english86_slow.png,english
english470_fast.png,english
korean41_fast.png,korean
english175_slow.png,english
english568_fast.png,english
english321_fast.png,english
korean7_fast.png,korean
english391_fast.png,english
english146_slow.png,english
english460_fast.png,english
english126_slow.png,english
english230_slow.png,english
korean22_fast.png,korean
mandarin49_fast.png,mandarin
english330_slow.png,english
english418_slow.png,english
english441_fast.png,english
english78_slow.png,english
english387_fast.png,english
english462_fast.png,english
english236_fast.png,english
english61_fast.png,english
english414_slow.png,english
english352_slow.png,english
english504_slow.png,english
english389_slow.png,english
mandarin45_fast.png,mandarin
english433_fast.png,english
english364_slow.png,english
english262_slow.png,english
english216_fast.png,english
english375_slow.png,english
english304_slow.png,english
korean11_fast.png,korean
korean14_fast.png,korean
english465_fast.png,english
english9_fast.png,english
mandarin40_fast.png,mandarin
english180_slow.png,english
english254_slow.png,english
english366_slow.png,english
english255_fast.png,english
english222_slow.png,english
english421_fast.png,english
english472_slow.png,english
english310_slow.png,english
english20_slow.png,english
english491_slow.png,english
english297_slow.png,english
english526_slow.png,english
english198_fast.png,english
korean8_fast.png,korean
english177_slow.png,english
english343_slow.png,english
korean2_fast.png,korean
mandarin48_slow.png,mandarin
english319_fast.png,english
english155_slow.png,english
mandarin59_slow.png,mandarin
english306_fast.png,english
english118_fast.png,english
english416_fast.png,english
english469_fast.png,english
mandarin17_fast.png,mandarin
english553_fast.png,english
korean2_slow.png,korean
mandarin25_slow.png,mandarin
english333_fast.png,english
english277_fast.png,english
english513_slow.png,english
korean39_fast.png,korean
english106_slow.png,english
english466_fast.png,english
english345_fast.png,english
english11_slow.png,english
english8_slow.png,english
english318_fast.png,english
english61_slow.png,english
english79_fast.png,english
english300_fast.png,english
english50_slow.png,english
english202_fast.png,english
english72_slow.png,english
english44_fast.png,english
english287_fast.png,english
english252_fast.png,english
english93_fast.png,english
english309_fast.png,english
english301_fast.png,english
english111_fast.png,english
english265_fast.png,english
english571_fast.png,english
mandarin14_fast.png,mandarin
english408_slow.png,english
english393_slow.png,english
english563_fast.png,english
english539_slow.png,english
english132_fast.png,english
english229_fast.png,english
english556_fast.png,english
english467_slow.png,english
mandarin33_fast.png,mandarin
korean49_fast.png,korean
english574_fast.png,english
mandarin24_slow.png,mandarin
english433_slow.png,english
mandarin28_fast.png,mandarin
english112_fast.png,english
english518_fast.png,english
english347_fast.png,english
mandarin13_fast.png,mandarin
english444_fast.png,english
korean36_fast.png,korean
english419_slow.png,english
english53_slow.png,english
english486_fast.png,english
english183_fast.png,english
english384_fast.png,english
english298_fast.png,english
english210_fast.png,english
mandarin31_fast.png,mandarin
korean52_fast.png,korean
english576_slow.png,english
english436_slow.png,english
english482_fast.png,english
english577_slow.png,english
english359_slow.png,english
english412_slow.png,english
english244_slow.png,english
english65_fast.png,english
english276_fast.png,english
english539_fast.png,english
english563_slow.png,english
korean35_fast.png,korean
english481_slow.png,english
english525_fast.png,english
english378_fast.png,english
korean13_slow.png,korean
english48_slow.png,english
mandarin32_slow.png,mandarin
english251_slow.png,english
english575_slow.png,english
english137_fast.png,english
english298_slow.png,english
english96_slow.png,english
english564_slow.png,english
english446_fast.png,english
english398_fast.png,english
english178_fast.png,english
korean35_slow.png,korean
english101_fast.png,english
korean38_fast.png,korean
korean17_fast.png,korean
english66_fast.png,english
english274_fast.png,english
english229_slow.png,english
english173_slow.png,english
english571_slow.png,english
english243_fast.png,english
english489_slow.png,english
english106_fast.png,english
english119_slow.png,english
english102_slow.png,english
english545_fast.png,english
mandarin50_fast.png,mandarin
english34_slow.png,english
mandarin27_fast.png,mandarin
english448_fast.png,english
english294_slow.png,english
english58_fast.png,english
mandarin60_slow.png,mandarin
english497_fast.png,english
mandarin54_slow.png,mandarin
english264_fast.png,english
english505_slow.png,english
english483_fast.png,english
korean5_fast.png,korean
english351_slow.png,english
english422_slow.png,english
korean49_slow.png,korean
english182_fast.png,english
english241_slow.png,english
mandarin64_fast.png,mandarin
mandarin8_fast.png,mandarin
english7_fast.png,english
english248_fast.png,english
english290_slow.png,english
english234_slow.png,english
english233_fast.png,english
english242_fast.png,english
english558_fast.png,english
english228_slow.png,english
english509_fast.png,english
mandarin47_fast.png,mandarin
english235_slow.png,english
english296_fast.png,english
english43_slow.png,english
english67_fast.png,english
english127_fast.png,english
english351_fast.png,english
korean52_slow.png,korean
english562_slow.png,english
english130_fast.png,english
english578_slow.png,english
english326_fast.png,english
english97_fast.png,english
english77_fast.png,english
english386_fast.png,english
english247_slow.png,english
english217_slow.png,english
english100_slow.png,english
mandarin34_slow.png,mandarin
english58_slow.png,english
english45_fast.png,english
english281_fast.png,english
korean15_slow.png,korean
english354_slow.png,english
english465_slow.png,english
english372_fast.png,english
english543_slow.png,english
korean6_slow.png,korean
korean40_slow.png,korean
english458_fast.png,english
mandarin23_slow.png,mandarin
english57_fast.png,english
english278_fast.png,english
korean17_slow.png,korean
english428_fast.png,english
mandarin58_slow.png,mandarin
english356_fast.png,english
english259_fast.png,english
english182_slow.png,english
english456_fast.png,english
english486_slow.png,english
english344_fast.png,english
english266_slow.png,english
korean11_slow.png,korean
english1_fast.png,english
korean20_fast.png,korean
english560_slow.png,english
english574_slow.png,english
english311_slow.png,english
english410_slow.png,english
mandarin3_fast.png,mandarin
korean51_slow.png,korean
english255_slow.png,english
english223_fast.png,english
mandarin19_fast.png,mandarin
english369_slow.png,english
mandarin44_fast.png,mandarin
english171_slow.png,english
mandarin7_fast.png,mandarin
english151_fast.png,english
english514_slow.png,english
english173_fast.png,english
english153_slow.png,english
english74_slow.png,english
english356_slow.png,english
mandarin52_slow.png,mandarin
english115_slow.png,english
english561_fast.png,english
english371_slow.png,english
english361_fast.png,english
english36_slow.png,english
korean34_slow.png,korean
korean28_fast.png,korean
english303_fast.png,english
korean21_fast.png,korean
korean3_slow.png,korean
english560_fast.png,english
english407_slow.png,english
english524_fast.png,english
english172_fast.png,english
english41_slow.png,english
korean42_slow.png,korean
english439_slow.png,english
english360_fast.png,english
english453_slow.png,english
english112_slow.png,english
english168_slow.png,english
english376_slow.png,english
korean32_slow.png,korean
english51_fast.png,english
english12_fast.png,english
english215_slow.png,english
korean18_fast.png,korean
english262_fast.png,english
english254_fast.png,english
english224_fast.png,english
english377_slow.png,english
english300_slow.png,english
mandarin16_slow.png,mandarin
english522_slow.png,english
mandarin57_fast.png,mandarin
mandarin13_slow.png,mandarin
english152_fast.png,english
english252_slow.png,english
english33_fast.png,english
english452_slow.png,english
english543_fast.png,english
english174_fast.png,english
english263_slow.png,english
english69_fast.png,english
english108_fast.png,english
english209_slow.png,english
english18_slow.png,english
english517_slow.png,english
english283_slow.png,english
english30_fast.png,english
english118_slow.png,english
english501_fast.png,english
mandarin56_fast.png,mandarin
english38_fast.png,english
english424_slow.png,english
english3_fast.png,english
english134_fast.png,english
english364_fast.png,english
english408_fast.png,english
english328_slow.png,english
english243_slow.png,english
english417_fast.png,english
korean37_slow.png,korean
english500_fast.png,english
english523_slow.png,english
english69_slow.png,english
english503_fast.png,english
mandarin28_slow.png,mandarin
english390_fast.png,english
english5_slow.png,english
english475_fast.png,english
korean26_slow.png,korean
english378_slow.png,english
english403_slow.png,english
korean31_fast.png,korean
english188_fast.png,english
english114_fast.png,english
mandarin23_fast.png,mandarin
english302_slow.png,english
english122_fast.png,english
english372_slow.png,english
english315_fast.png,english
english217_fast.png,english
mandarin18_slow.png,mandarin
english155_fast.png,english
english280_fast.png,english
english27_slow.png,english
english189_fast.png,english
mandarin51_slow.png,mandarin
english346_slow.png,english
english40_fast.png,english
english427_fast.png,english
english569_fast.png,english
english388_slow.png,english
english505_fast.png,english
english292_slow.png,english
english514_fast.png,english
english219_slow.png,english
english151_slow.png,english
english162_fast.png,english
english282_slow.png,english
english91_fast.png,english
english239_slow.png,english
mandarin6_fast.png,mandarin
english431_slow.png,english
english156_fast.png,english
english380_fast.png,english
english375_fast.png,english
english26_slow.png,english
english500_slow.png,english
english498_slow.png,english
english320_slow.png,english
korean30_fast.png,korean
mandarin52_fast.png,mandarin
english235_fast.png,english
english5_fast.png,english
english379_slow.png,english
english219_fast.png,english
mandarin36_slow.png,mandarin
english459_slow.png,english
english148_slow.png,english
english292_fast.png,english
english495_fast.png,english
english186_slow.png,english
english336_slow.png,english
korean47_fast.png,korean
english271_fast.png,english
english554_slow.png,english
english110_slow.png,english
english325_slow.png,english
english4_fast.png,english
english568_slow.png,english
english71_slow.png,english
english396_slow.png,english
english488_fast.png,english
english435_fast.png,english
english377_fast.png,english
english89_slow.png,english
english359_fast.png,english
english76_fast.png,english
english43_fast.png,english
english88_fast.png,english
english324_slow.png,english
english464_slow.png,english
english88_slow.png,english
english570_fast.png,english
english329_slow.png,english
english414_fast.png,english
english144_slow.png,english
english286_fast.png,english
english426_fast.png,english
english469_slow.png,english
english16_fast.png,english
english161_slow.png,english
english83_slow.png,english
english401_fast.png,english
english246_fast.png,english
english131_slow.png,english
english448_slow.png,english
english374_slow.png,english
korean15_fast.png,korean
english42_slow.png,english
korean25_fast.png,korean
english368_slow.png,english
english224_slow.png,english
mandarin15_slow.png,mandarin
english208_fast.png,english
english244_fast.png,english
english506_slow.png,english
english94_fast.png,english
english479_slow.png,english
english515_slow.png,english
english175_fast.png,english
english183_slow.png,english
english559_slow.png,english
english82_fast.png,english
english218_slow.png,english
english56_slow.png,english
english132_slow.png,english
english579_slow.png,english
english63_fast.png,english
english423_slow.png,english
english329_fast.png,english
english516_slow.png,english
english55_fast.png,english
english327_fast.png,english
mandarin53_fast.png,mandarin
english279_slow.png,english
english99_fast.png,english
english400_slow.png,english
mandarin43_fast.png,mandarin
english270_slow.png,english
english238_slow.png,english
english395_fast.png,english
english289_slow.png,english
english557_fast.png,english
mandarin56_slow.png,mandarin
english32_slow.png,english
english313_slow.png,english
mandarin10_slow.png,mandarin
english453_fast.png,english
english287_slow.png,english
english207_fast.png,english
korean39_slow.png,korean
english527_slow.png,english
english37_slow.png,english
english268_slow.png,english
mandarin20_fast.png,mandarin
english576_fast.png,english
english368_fast.png,english
english480_slow.png,english
english125_fast.png,english
english3_slow.png,english
mandarin33_slow.png,mandarin
english98_fast.png,english
english380_slow.png,english
english446_slow.png,english
english186_fast.png,english
english199_fast.png,english
english138_slow.png,english
english30_slow.png,english
english549_fast.png,english
english347_slow.png,english
english113_slow.png,english
english507_slow.png,english
english261_fast.png,english
english159_fast.png,english
mandarin30_fast.png,mandarin
english103_slow.png,english
english411_fast.png,english
english435_slow.png,english
english29_fast.png,english
english159_slow.png,english
english393_fast.png,english
english457_slow.png,english
english320_fast.png,english
korean34_fast.png,korean
english354_fast.png,english
mandarin37_slow.png,mandarin
mandarin22_slow.png,mandarin
english203_slow.png,english
english337_fast.png,english
english496_fast.png,english
english177_fast.png,english
english13_slow.png,english
mandarin35_slow.png,mandarin
mandarin34_fast.png,mandarin
english544_fast.png,english
english114_slow.png,english
english406_slow.png,english
english458_slow.png,english
english447_slow.png,english
english342_slow.png,english
mandarin53_slow.png,mandarin
english123_slow.png,english
english85_fast.png,english
mandarin46_slow.png,mandarin
english98_slow.png,english
english24_slow.png,english
english272_fast.png,english
english495_slow.png,english
english245_fast.png,english
english35_fast.png,english
english517_fast.png,english
english181_slow.png,english
english506_fast.png,english
english168_fast.png,english
english477_fast.png,english
english337_slow.png,english
english322_slow.png,english
english25_fast.png,english
english308_fast.png,english
korean1_fast.png,korean
english358_fast.png,english
english513_fast.png,english
english474_slow.png,english
english534_slow.png,english
english116_fast.png,english
english355_slow.png,english
english68_slow.png,english
korean27_fast.png,korean
english157_fast.png,english
english276_slow.png,english
english445_slow.png,english
english369_fast.png,english
english497_slow.png,english
mandarin5_fast.png,mandarin
english162_slow.png,english
english225_slow.png,english
english258_slow.png,english
english305_fast.png,english
english166_slow.png,english
english552_slow.png,english
english313_fast.png,english
english166_fast.png,english
english400_fast.png,english
english246_slow.png,english
english241_fast.png,english
english213_slow.png,english
english160_slow.png,english
english373_slow.png,english
korean48_fast.png,korean
english516_fast.png,english
english572_fast.png,english
korean9_fast.png,korean
english199_slow.png,english
mandarin9_fast.png,mandarin
english130_slow.png,english
mandarin45_slow.png,mandarin
english510_fast.png,english
english90_slow.png,english
english80_slow.png,english
english133_fast.png,english
english452_fast.png,english
mandarin63_fast.png,mandarin
english169_fast.png,english
english493_fast.png,english
english153_fast.png,english
english357_fast.png,english
english431_fast.png,english
english101_slow.png,english
english28_fast.png,english
english531_slow.png,english
english178_slow.png,english
english221_slow.png,english
english428_slow.png,english
english420_fast.png,english
english348_fast.png,english
english78_fast.png,english
english133_slow.png,english
mandarin16_fast.png,mandarin
english227_slow.png,english
english425_fast.png,english
english333_slow.png,english
english366_fast.png,english
english270_fast.png,english
english267_slow.png,english
english136_fast.png,english
english127_slow.png,english
english284_fast.png,english
english353_fast.png,english
english96_fast.png,english
english213_fast.png,english
english339_fast.png,english
english440_slow.png,english
english355_fast.png,english
english200_fast.png,english
english191_slow.png,english
mandarin39_slow.png,mandarin
english519_slow.png,english
english463_slow.png,english
english110_fast.png,english
english274_slow.png,english
english15_fast.png,english
english46_slow.png,english
mandarin37_fast.png,mandarin
english275_fast.png,english
mandarin55_fast.png,mandarin
english23_fast.png,english
english294_fast.png,english
mandarin61_fast.png,mandarin
english93_slow.png,english
english454_fast.png,english
english147_fast.png,english
english109_slow.png,english
korean25_slow.png,korean
english164_fast.png,english
english140_slow.png,english
english449_fast.png,english
english373_fast.png,english
english143_slow.png,english
korean27_slow.png,korean
korean8_slow.png,korean
english205_fast.png,english
english240_fast.png,english
english344_slow.png,english
english195_slow.png,english
english280_slow.png,english
mandarin30_slow.png,mandarin
mandarin36_fast.png,mandarin
korean7_slow.png,korean
english174_slow.png,english
english360_slow.png,english
english544_slow.png,english
english461_slow.png,english
english546_fast.png,english
english91_slow.png,english
english206_slow.png,english
mandarin32_fast.png,mandarin
english265_slow.png,english
mandarin11_slow.png,mandarin
korean19_slow.png,korean
korean20_slow.png,korean
english247_fast.png,english
english6_fast.png,english
english220_fast.png,english
english468_slow.png,english
english139_slow.png,english
english412_fast.png,english
english236_slow.png,english
english340_slow.png,english
english463_fast.png,english
korean3_fast.png,korean
english249_fast.png,english
english417_slow.png,english
english492_slow.png,english
english478_fast.png,english
english145_slow.png,english
english227_fast.png,english
english66_slow.png,english
english476_slow.png,english
korean44_fast.png,korean
korean36_slow.png,korean
english147_slow.png,english
english285_fast.png,english
english13_fast.png,english
english503_slow.png,english
english442_slow.png,english
english53_fast.png,english
english86_fast.png,english
english301_slow.png,english
english230_fast.png,english
english537_slow.png,english
english25_slow.png,english
english488_slow.png,english
english455_slow.png,english
english57_slow.png,english
english464_fast.png,english
mandarin25_fast.png,mandarin
english107_slow.png,english
english572_slow.png,english
english257_fast.png,english
english295_fast.png,english
english207_slow.png,english
english108_slow.png,english
english140_fast.png,english
english520_slow.png,english
english383_slow.png,english
english441_slow.png,english
english18_fast.png,english
mandarin43_slow.png,mandarin
english211_slow.png,english
english212_slow.png,english
english73_fast.png,english
english487_slow.png,english
english201_slow.png,english
english425_slow.png,english
english460_slow.png,english
english538_fast.png,english
korean1_slow.png,korean
english541_slow.png,english
english392_slow.png,english
english10_slow.png,english
english134_slow.png,english
english42_fast.png,english
english519_fast.png,english
english154_slow.png,english
english405_slow.png,english
english209_fast.png,english
english405_fast.png,english
english54_fast.png,english
english532_fast.png,english
mandarin65_slow.png,mandarin
mandarin21_fast.png,mandarin
mandarin19_slow.png,mandarin
english180_fast.png,english
english365_slow.png,english
english365_fast.png,english
english440_fast.png,english
english409_fast.png,english
english123_fast.png,english
english76_slow.png,english
mandarin63_slow.png,mandarin
korean47_slow.png,korean
mandarin58_fast.png,mandarin
english299_fast.png,english
mandarin2_slow.png,mandarin
english158_slow.png,english
english325_fast.png,english
english264_slow.png,english
english451_fast.png,english
english483_slow.png,english
english283_fast.png,english
english507_fast.png,english
english39_slow.png,english
english474_fast.png,english
english553_slow.png,english
english179_slow.png,english
english533_fast.png,english
english109_fast.png,english
english256_fast.png,english
english511_fast.png,english
english250_fast.png,english
korean46_fast.png,korean
english490_fast.png,english
korean4_slow.png,korean
english421_slow.png,english
english330_fast.png,english
english50_fast.png,english
english341_slow.png,english
english237_fast.png,english
english165_slow.png,english
mandarin27_slow.png,mandarin
english379_fast.png,english
english415_slow.png,english
english338_slow.png,english
english450_slow.png,english
english22_slow.png,english
english397_slow.png,english
korean10_fast.png,korean
english358_slow.png,english
english538_slow.png,english
english499_fast.png,english
english471_slow.png,english
english105_slow.png,english
english149_slow.png,english
mandarin38_fast.png,mandarin
english402_slow.png,english
english564_fast.png,english
english307_slow.png,english
english19_slow.png,english
mandarin12_slow.png,mandarin
english422_fast.png,english
korean32_fast.png,korean
mandarin9_slow.png,mandarin
english103_fast.png,english
mandarin42_fast.png,mandarin
english331_slow.png,english
english65_slow.png,english
english508_fast.png,english
english434_slow.png,english
english515_fast.png,english
english290_fast.png,english
korean21_slow.png,korean
english226_fast.png,english
english575_fast.png,english
english404_slow.png,english
english232_slow.png,english
english75_slow.png,english
english484_slow.png,english
korean23_fast.png,korean
english253_fast.png,english
english295_slow.png,english
english128_slow.png,english
english137_slow.png,english
english282_fast.png,english
english429_slow.png,english
english139_fast.png,english
english401_slow.png,english
english419_fast.png,english
english504_fast.png,english
english142_fast.png,english
english129_slow.png,english
english391_slow.png,english
korean43_slow.png,korean
english67_slow.png,english
english432_slow.png,english
english113_fast.png,english
english534_fast.png,english
english152_slow.png,english
english455_fast.png,english
english304_fast.png,english
mandarin44_slow.png,mandarin
english491_fast.png,english
english406_fast.png,english
english502_slow.png,english
english550_slow.png,english
english299_slow.png,english
english459_fast.png,english
english398_slow.png,english
english339_slow.png,english
english185_slow.png,english
english128_fast.png,english
mandarin17_slow.png,mandarin
english84_fast.png,english
english191_fast.png,english
english521_fast.png,english
english535_fast.png,english
english566_fast.png,english
english567_slow.png,english
english149_fast.png,english
